Date,Open,High,Low,Close,Adj Close,Volume
6/18/12,6855.799805,6862.600098,6503.299805,6519.899902,6519.893066,277028000
6/19/12,6546.5,6717.399902,6479.399902,6693.899902,6693.893066,212727600
6/20/12,6715.700195,6806.899902,6668.200195,6796.100098,6796.093262,217636600
6/21/12,6729.5,6914.899902,6675.399902,6773.5,6773.493164,247857200
6/22/12,6716.899902,6960,6697.100098,6876.299805,6876.292969,276895400
6/25/12,6844.600098,6857.5,6612.299805,6624,6623.993164,235446800
6/26/12,6590.299805,6708.299805,6512.299805,6528.399902,6528.393066,218002400
6/27/12,6576.799805,6666.899902,6513,6666.899902,6666.893066,250549200
6/28/12,6666.200195,6724.5,6593.5,6721.700195,6721.693359,205109200
6/29/12,6939.200195,7102.200195,6872.5,7102.200195,7102.192871,445205800
7/2/12,7082.399902,7178.399902,7036.899902,7124,7123.992676,272362400
7/3/12,7143.5,7219.5,7122.200195,7219.5,7219.492676,238493800
7/4/12,7173.600098,7202.700195,7116.200195,7168.5,7168.492676,164931600
7/5/12,7148.299805,7180.799805,6912.200195,6954.200195,6954.193359,256422200
7/6/12,6910.5,6921.200195,6726.700195,6738.899902,6738.893066,329276800
7/9/12,6738.200195,6785.700195,6611.600098,6688.299805,6688.292969,285046400
7/10/12,6723.600098,6812.200195,6638.200195,6726.899902,6726.893066,204163200
7/11/12,6693.100098,6829.700195,6679,6805.899902,6805.893066,220999200
7/12/12,6749,6755.299805,6600.799805,6630.100098,6630.093262,233862400
